TCGA-38-4631-11A-01D-1756-05	TCGA-50-6591-11A-01D-1756-05	TCGA-50-5931-11A-01D-1756-05	TCGA-44-6145-11A-01D-1756-05	TCGA-50-5936-11A-01D-1626-05	TCGA-44-6148-11A-01D-1756-05	TCGA-50-6594-11A-01D-1756-05	TCGA-44-2668-11A-01D-1551-05	TCGA-44-2665-11A-01D-1551-05	TCGA-73-4676-11A-01D-1756-05	TCGA-50-5933-11A-01D-1756-05	TCGA-44-5643-11A-01D-1626-05	TCGA-44-5645-11A-01D-1626-05	TCGA-44-2656-11A-01D-1551-05	TCGA-73-4658-11A-01D-1756-05	TCGA-50-6592-11A-01D-1756-05	TCGA-44-6778-11A-01D-1856-05	TCGA-44-6144-11A-01D-1756-05	TCGA-50-6593-11A-01D-1756-05	TCGA-44-6146-11A-01D-1756-05	TCGA-44-6147-11A-01D-1756-05	TCGA-44-2662-11A-01D-1551-05	TCGA-44-2659-11A-01D-1551-05	TCGA-50-5939-11A-01D-1626-05	TCGA-05-5420-11A-01D-1626-05	TCGA-38-4632-11A-01D-1756-05	TCGA-50-5935-11A-01D-1756-05	TCGA-49-6745-11A-01D-1856-05	TCGA-50-5932-11A-01D-1756-05	TCGA-50-5930-11A-01D-1756-05	TCGA-44-2655-11A-01D-1551-05	TCGA-49-4488-11A-01D-1756-05
cg00020390	0.894432350203149	0.877486928590573	0.927420842893274	0.865625031650435	0.886942291267337	0.854654700115467	0.890038138867293	0.880704873579746	0.929770705212017	0.911908186685745	0.882853964348065	0.889505322083617	0.922616365909595	0.915981071845465	0.888002778856377	0.887560649326498	0.919124362175829	0.935309364025082	0.938937508430841	0.935392126836769	0.922996777009995	0.907018293203382	0.91481073222613	0.895465434059843	0.822426426514107	0.9267917794465	0.857310582621893	0.868394104998442	0.890689043475283	0.904835014622706	0.855641009757883	0.917495080188111
cg10850930	0.434051637854104	0.436020668289171	0.407662041903447	0.426970057873603	0.373060356766267	0.38858856825065	0.464217682793991	0.449299326589198	0.405417794844056	0.389625268751926	0.407967776827279	0.374783702420686	0.404475773455027	0.385496065284378	0.413757031590624	0.457137502070263	0.389392051119667	0.456140221778516	0.433933191600107	0.431593790065768	0.373266422751871	0.357401005580433	0.452995264003557	0.449156520877763	0.446730443278322	0.361390868652942	0.440887393060617	0.444150437930572	0.404652809458733	0.4207169877696	0.521860904363767	0.431865642812783
cg07151047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg27130364	0.0279021571255749	0.0306870465541304	0.0240907700676252	0.0289914917462121	0.0190443648870969	0.0285679751207854	0.0216986200139956	0.0235439933783707	0.0274254007889647	0.0399256463446545	0.0301232314501265	0.0191816036846651	0.0219991707984055	0.0226031202180762	0.0253056495638731	0.0495219670602423	0.0249696191746953	0.0347103692560626	0.0251314636582734	0.0216009797096789	0.0266276146729798	0.0240032188664782	0.0414851712008687	0.0200920764721327	0.0252224714730824	0.0225587665141345	0.0225786930438241	0.0281228669243959	0.036178169651048	0.0250515244643642	0.0295270007764584	0.0273201991877351
cg05376919	0.0775487221978176	0.098333045389765	0.0838186992999385	0.0861068484485675	0.0563372045404164	0.0538487590678242	0.0752726777748049	0.085133764846131	0.147518178208146	0.0798386411913684	0.0532573853209247	0.138519055281472	0.0787189066916405	0.141077339417016	0.145206969561217	0.0926767496737087	0.0712855500094219	0.0940391644127136	0.107285385517448	0.0651472834320196	0.096609859691783	0.182678316437711	0.151465614654759	0.0652895419284401	0.0553337366274367	0.0930161798034193	0.0727097426134091	0.0617579195004939	0.0854614995125072	0.0891517051554209	0.141175679504493	0.0954077087054137
cg04198581	0.856892121055514	0.747947758523181	0.900479710602264	0.884817589339592	0.757606934534304	0.587880212832054	0.801907389350474	0.882166286178847	0.847165551885998	0.889985114263668	0.834547665149871	0.88984797743034	0.885332505466088	0.903052017709828	0.893622889298547	0.805062654987771	0.876693257084735	0.872234931911695	0.888708348309007	0.880711163922012	0.868763877783157	0.914556040721347	0.931810578322347	0.850174005461557	0.893996760532203	0.866591481011706	0.872943764076053	0.764560124084168	0.866649612007176	0.898199604459103	0.882955747953225	0.884736312220251
cg24174984	0.0313725893574235	0.0217109096157923	0.0171597702459153	0.0231619654810122	0.0151810188483934	0.0191321522317971	0.0196644527510799	0.0158496465030143	0.0187015697409718	0.0273985187781329	0.0206079070803779	0.0161084943669323	0.0190650442666789	0.0148870745647383	0.0255511111137638	0.0201053981985941	0.027681007966984	0.0232712608608129	0.020773798953351	0.0169735300756879	0.0203271997912483	0.0237063333308945	0.0163923339802235	0.013709533385204	0.0169532110220678	0.0220734437068515	0.0205743745650731	0.0258665310706045	0.0233967690567407	0.0226649488136847	0.037166442624131	0.0254236962400621
cg11812023	0.0181283709782596	0.0177598712191071	0.016327627085831	0.0182471618789294	0.0204369674918224	0.018390930698762	0.015741542076434	0.0190050923481385	0.0159796982479949	0.0213185812514338	0.0172671416798902	0.0189712689252968	0.0209549888446457	0.0153052804758526	0.017752021269438	0.0301733443033674	0.0169988237763629	0.0192845059311555	0.0171579567120584	0.0188103555251762	0.0163443747932992	0.0178898441775617	0.0179216117182833	0.0180716247243737	0.0205818854508604	0.0165469436659486	0.0184782529523395	0.0158791716539957	0.0177425217887355	0.0184600686642557	0.0169660352756082	0.0190608320815654
cg15955521	0.509843416868777	0.520215908498633	0.562957027361439	0.583132808046786	0.56129125760573	0.560358587473366	0.559235854252916	0.643933261429277	0.534961088803286	0.563042520302023	0.553213164754348	0.55285685806769	0.526204935446167	0.602724188912667	0.599576146110947	0.615946327070594	0.595070440772439	0.560789132667148	0.646278468076493	0.544375572799174	0.521441321833553	0.554452329212744	0.575093830901629	0.519338948686203	0.541598318851781	0.558479137768211	0.557298198580544	0.582147163999705	0.548020240789872	0.607430153406357	0.517872794201353	0.520972088084159
cg15955522	0.533877202450897	0.577305788626434	0.445550348184177	0.548721570447481	0.580223951917484	0.401422451219289	0.6592907903328	0.660115321774906	0.40867549566505	0.62488133095607	0.449046545447249	0.477563867245967	0.474938242760691	0.632984348679495	0.683754342214296	0.494126787310677	0.541821344822218	0.517909309419387	0.75884299732789	0.528833121205019	0.580462018574013	0.62242234886915	0.383495229899332	0.543774232653373	0.48716284326763	0.773498540101455	0.421789725978451	0.531741284748344	0.413296223989168	0.704719628553696	0.36708221073968	0.550961598826439
cg08984996	0.91332290828685	0.946933798108675	0.939043615850975	0.956823949757399	0.942569201863461	0.93377733994331	0.954157381843153	0.939194983975792	0.921670269503661	0.93817880911469	0.951730310328929	0.950378359368471	0.91488030032288	0.929615285161583	0.953018842432294	0.902104728006567	0.948569036946505	0.956318080489802	0.959228349627033	0.956376424277504	0.947703535152208	0.924405930954846	0.933881569253665	0.946064337480087	0.933384136692066	0.938755713476606	0.946518530613496	0.929068009791018	0.931042215058699	0.948161847135888	0.949512626372456	0.933418550390332
cg23542858	0.0149113225792103	0.0207820817418688	0.0165466530919367	0.0155309027388185	0.0240636685208026	0.0175562085448593	0.0136717792722947	0.0451888958700701	0.0859054495280184	0.0371134771420239	0.0221263966860084	0.0175202689423987	0.018995014285491	0.0449213784266983	0.032322363431868	0.0149206648017836	0.0189782339071521	0.0159981062254083	0.0184514743458601	0.0216208631939545	0.0172408374362288	0.0759218812604584	0.0601777116143258	0.01501050988242	0.0223399798381973	0.0363384419345369	0.0157886805691566	0.0203662038661626	0.0278473933856871	0.0207996732522273	0.0823667991649701	0.0390575618176663
cg24695950	0.505662332432063	0.430948216464195	0.617020926397591	0.461100864227117	0.474827222080633	0.487707114629239	0.51420501494518	0.496658095897259	0.504674550701091	0.511478990582585	0.480503980417099	0.452408024914974	0.394265007759127	0.531824219510973	0.503158751734273	0.582631534724446	0.627186795439428	0.508700780724769	0.390417232981086	0.507117105048112	0.499686273496649	0.514765422533406	0.566681274646822	0.348281276351493	0.4122802510621	0.487569023942602	0.555017401789858	0.492255956593505	0.416488726833583	0.454149192706828	0.521431436760762	0.533232072817483
cg02053188	0.0552006323772972	0.0439560678791281	0.0674412230367327	0.114698855897991	0.0423808809497558	0.0653301083467514	0.0841702612649414	0.0605754430415003	0.0555260169589052	0.0811155159247195	0.104492577125988	0.0843049139058413	0.0529895166106191	0.0365212601663478	0.0720129516935912	0.138180482969208	0.0754164088554854	0.106349786415581	0.0646759098791168	0.0724929998948392	0.11184983634927	0.0722660418523731	0.0472770064603989	0.0438654744174175	0.0601841128682558	0.0773406579241199	0.0803693281244709	0.0554018364878371	0.135356690786549	0.0664526461740794	0.0490429488844972	0.108108511802482
cg09699896	0.704807688586211	0.49487173751815	0.541361295393755	0.607487786349784	0.453823752617276	0.506469303914958	0.535742864645507	0.585983303303414	0.515554240297744	0.543179690672768	0.478342253137202	0.541076203973506	0.441974079854336	0.524505790695155	0.609266336848341	0.421838814687741	0.536472526169113	0.488538223199751	0.630345942485194	0.492722062003944	0.537331562421044	0.553825984944467	0.565439092991294	0.45909716933136	0.525941858044027	0.604264634984964	0.594076044375397	0.520682637374528	0.50197355259425	0.674587824695461	0.510520574902484	0.633961028340844
cg08474929	0.639988911415917	0.65657435000356	0.661762521026621	0.664150614745933	0.631744127624904	0.629556378126773	0.642835758135183	0.617242257717289	0.703176376207594	0.635567824441153	0.655609407598758	0.649836023883639	0.673783695650859	0.697699300954029	0.638251236359556	0.699114759662655	0.7233495718391	0.715515775813395	0.687487488900225	0.704675883098159	0.570847779947376	0.663845681403207	0.738142664806162	0.656782573283376	0.702901296994906	0.625681481845349	0.715148906999649	0.683932143278557	0.659030525478172	0.607088006507892	0.710108352693476	0.69476899734892
cg20953510	0.733742692666864	0.823779474931177	0.708433933573023	0.795180635524435	0.852879265793282	0.682478355249548	0.793145059316253	0.825548365778407	0.881521012678859	0.878674859268375	0.850664499589383	0.873367284385336	0.817148323498432	0.889183722409605	0.883447310915954	0.632454618927202	0.862847150684109	0.7702283393695	0.782440379610275	0.776422272623333	0.772702398668715	0.853637819756677	0.913073148285012	0.807554968886378	0.800491660740098	0.878323248870846	0.88954671530342	0.884647123964061	0.849319001313625	0.727387906803487	0.882740063289508	0.867957214111919
cg11222041	0.0268201049304649	0.0189599831303809	0.0238539064709703	0.0180879027574586	0.0173791540833742	0.0202324525885281	0.0311095852483721	0.0182858870667408	0.0214274871568024	0.0267510656749231	0.032488025577639	0.0188296907874384	0.0239783457469201	0.0144759473158934	0.0210093714128048	0.0219137321169093	0.0208373236498604	0.0221493642676925	0.0213159656984566	0.027735543151197	0.0176981113972512	0.0250320490402177	0.0213258656980587	0.0233899105231535	0.0168109038593331	0.0179640360467041	0.018341291596769	0.0188694440551783	0.026210778120649	0.0184036476490442	0.0228683777332462	0.0197137995436404
cg27505193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg06992223	0.0417907333729053	0.0338215913546237	0.0316078567090881	0.0483339687349712	0.0332605106967328	0.0364487767791055	0.051581893806939	0.0433740512923738	0.0265872166982116	0.0599921713705101	0.0453297987103116	0.0367552342087227	0.0301178604092535	0.0428667945877765	0.0432762434206435	0.0281827933274034	0.0387328445351195	0.0538294248039186	0.0448912435184329	0.0380265583118469	0.0268107637463144	0.0782472311400985	0.0318527041436977	0.0364788500739448	0.031180533951814	0.0399116239796151	0.0372494168863624	0.0405540104620019	0.0525787731812927	0.0360317072365922	0.0399828327637968	0.0575787423377772
cg04985020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg03054162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg13074055	0.826310018054943	0.72603443183416	0.804022092548691	0.665227067317831	0.733859663047245	0.819332280342929	0.802094503540637	0.763858677908026	0.861910938128975	0.690187576640835	0.817389629035297	0.849560437102697	0.877488011957595	0.824979339383084	0.832067603647846	0.796307599136309	0.751441000444398	0.802822623800244	0.808833215881233	0.816507233604626	0.77354021692657	0.713339309050037	0.841741215570037	0.845248030217932	0.819865167999531	0.74985198032611	0.826736815866584	0.878436398769951	0.830704331359339	0.644220468817777	0.820626269948941	0.8362474318037
cg25947525	0.246980142081623	0.315206912744361	0.345009761945678	0.300274773163986	0.249806169748256	0.21889575676781	0.27497107553536	0.240261641855813	0.3372803970004	0.293469019481311	0.250669162067817	0.198711835451071	0.280381404879362	0.286577851087703	0.295828444952849	0.373352836891335	0.348165392862409	0.220154195498382	0.357218596317495	0.220289156757893	0.298356789205311	0.357972933793918	0.218087705390443	0.245918236592836	0.21729899720654	0.202419727940187	0.2592232915872	0.23850900219051	0.277700098490707	0.166255343202893	0.338386558954088	0.261044430250565
cg00722320	0.295631388103322	0.051201002990032	0.0978339956668929	NA	0.173885116190038	0.0464477247785139	0.0659895258688542	0.0666308855732551	0.369313746923692	0.0531914945817057	0.0635365568123542	0.0339563485533658	0.0328033947093646	0.0767911518749908	0.0436149536004704	NA	0.0314338888572438	0.0615285408520269	0.0662722151169703	0.0559945356016096	0.0474964325656846	0.0633022324991091	0.104812912268349	0.219564087921807	0.314765991350721	0.0505602541863587	NA	0.0591726645924366	0.0505927210014077	NA	0.0825738946498867	0.0850369308484556
cg11424273	0.743509899540205	0.851417867808531	0.889764241234614	0.848759512692977	0.940594868714833	0.909423899105771	0.800712008716998	0.941333439892443	0.851400821626877	0.916301014736653	0.93980227274604	0.938278097012682	0.90416325602342	0.945751816388044	0.813780286842572	0.792911140540704	0.941975406694752	0.939549658267604	0.863978249347347	0.921338750080201	0.761401028183954	0.951122547160475	0.835558486181066	0.926433803347924	0.942292013103815	0.932567089170905	0.873851819927244	0.942328019316223	0.936845723497569	0.940582342549396	0.804201106968325	0.833896819193446
cg06966040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg00722329	0.424565845404578	0.41928201126114	0.437234994928119	0.467708119608748	0.443342070183408	0.430166284070202	0.453001968726568	0.515551798100881	0.487234348944571	0.440222365613788	0.393328145362257	0.458745258885671	0.398116048991643	0.429739390875108	0.46587613057878	0.476494163719198	0.514283608466541	0.440705880454526	0.501163341106819	0.472391082245034	0.414819379571333	0.461722876182658	0.402648609658235	0.427161490500534	0.439661168815	0.490961629658377	0.487469269875429	0.441868756763898	0.411838438444528	0.528991881385209	0.432579567664776	0.483553945525273
cg25762679	0.438669108972812	0.424469260952156	0.395785314037829	0.523358036555669	0.487738613802746	0.421958069372194	0.385302849690446	0.539577355042479	0.525662730889908	0.480870538719057	0.479228754503957	0.428898191653981	0.427826619821169	0.566185315020291	0.42732168338086	0.345113895713614	0.494170725728175	0.554219641720021	0.512673477593872	0.433729075146605	0.468692154974462	0.637276280310095	0.500399144348927	0.415538479086042	0.409283931185484	0.476724082550176	0.345945343992715	0.447897612131936	0.392853426592615	0.583500299948358	0.449932767664838	0.23186578603662
cg00572739	0.0248488280868197	0.0254106235774613	0.0191851235009091	0.0254482888268397	0.0211908154740101	0.0234899708501733	0.0259764118019799	0.0178646650445966	0.0166698414205246	0.0191546406458192	0.0264285798921911	0.0177414275822996	0.0180797747965855	0.0200925255278295	0.0264156828687703	0.0186859594634484	0.026280725722994	0.0354987615420159	0.0257662912884699	0.0347443821282152	0.0256810119218745	0.0164953243095779	0.0172810793730075	0.0158764496901503	0.019047762441914	0.0208820112041017	0.0237981925819561	0.0260317015140377	0.0265280839902846	0.0313038985983292	0.0183240547164576	0.0290222894267023
cg12916710	0.0691495393401627	0.0901525458331336	0.071490966899789	0.10252315019993	0.0817920095449064	0.0759626597972556	0.0996827607993767	0.052019243913695	0.0455745401858983	0.0743514365969968	0.0877136526273143	0.0968858610624401	0.0805733842268257	0.0672737627201523	0.0984147520500893	0.111721098206964	0.0955048928658267	0.126479093537494	0.11340691745259	0.101237758640825	0.0986949947512636	0.0558623323460501	0.0701232499385292	0.082232909098902	0.0837191495357216	0.0964524331918979	0.0944013470417004	0.0954811327748043	0.107366553549264	0.097887268032884	0.0627476309831153	0.0851840244268838
cg14830644	0.847135910148016	0.889137723935423	0.842909000199856	0.917403137276297	0.892816724148234	0.880467154380555	0.919899994762421	0.872457583371915	0.847348604909838	0.909693139322101	0.893467561984371	0.853047789954269	0.862041040075415	0.875017248794161	0.916541893620199	0.855434804569664	0.864670298186924	0.882107935719989	0.927710791931728	0.881291450484865	0.916742736718883	0.858462928489139	0.89221106941383	0.89415397639375	0.910477550056666	0.882850204330502	0.921201886454579	0.90678741635832	0.888683241443591	0.884074123800346	0.887963520584748	0.860144953243001
cg08422054	0.696192721989325	0.722765261617805	0.74398503457487	0.727869983945323	0.681130595703543	0.731533329863532	0.709074484413825	0.746938268183817	0.749068399593717	0.762334491637255	0.704042927803908	0.606446030336869	0.637168588987173	0.781697052177794	0.715151704437978	0.692646483955901	0.807681621427899	0.721799259013512	0.734994693176099	0.669960822344218	0.778893843905958	0.770799189249462	0.752314884471022	0.777022597719055	0.660667977621462	0.716758947456362	0.714419659685395	0.695398463489189	0.696749557314617	0.794448908949657	0.810075659127448	0.715238227970585
cg13786089	0.122737933886183	0.101581209040683	0.107939904590123	0.138464460232732	0.0958168879724281	0.0843739792640302	0.191322778419104	0.121117115764358	0.126869906051839	0.117951492470328	0.135460015471095	0.0676496718380862	0.0837334207127746	0.0935910541302393	0.250643179654693	0.141304682238624	0.139233111502664	0.0874432976448462	0.0976136696163301	0.106534190414952	0.135807746997102	0.0601275245207366	0.136373208311974	0.12679598789941	0.10123448358464	0.0928722388922994	0.125804917505955	0.182734881972176	0.168556428232914	0.0986236248344385	0.112187783171479	0.200679656401893
